img_name,origin_country,variety,processing_method,defect_class
guatemala-redBourbon-honey-normal-5-22.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-5-1.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-2-17.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-0-12.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-3-7.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-1-5.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-1-4.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-3-6.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-0-13.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-2-16.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-5-0.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-5-23.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-5-12.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-0-22.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-1-9.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-1-8.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-0-23.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-5-13.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-2-24.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-5-11.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-2-18.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-0-21.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-3-8.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-3-9.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-0-20.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-5-10.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-2-19.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-5-14.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-2-21.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-0-18.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-0-24.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-0-19.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-2-20.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-5-15.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-5-17.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-5-8.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-2-22.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-2-23.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-5-16.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-5-9.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-1-15.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-2-8.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-3-10.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-4-19.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-3-11.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-4-18.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-4-24.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-2-9.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-1-14.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-1-16.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-0-9.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-3-13.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-3-12.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-0-8.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-1-17.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-1-13.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-4-8.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-3-16.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-4-23.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-4-22.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-3-17.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-4-9.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-1-12.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-1-10.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-3-15.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-4-20.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-4-21.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-3-14.png,guatemala,redBourbon,honey,normal
guatemala-redBourbon-honey-normal-1-11.png,guatemala,redBourbon,honey,normal
kenya-sl28-washed-quaker-2-1.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-3.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-15.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-20.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-5.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-19.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-10.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-7.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-6.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-24.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-18.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-11.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-4.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-21.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-14.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-2.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-0.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-2.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-0.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-16.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-23.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-6.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-13.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-4.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-5.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-12.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-7.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-22.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-17.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-1.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-3.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-7.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-5.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-13.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-3.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-23.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-16.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-1.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-0.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-17.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-22.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-2.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-12.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-4.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-6.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-4.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-6.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-19.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-10.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-0.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-20.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-15.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-2.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-3.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-14.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-21.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-1.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-18.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-11.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-24.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-7.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-5.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-4.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-12.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-0.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-2.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-22.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-23.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-3.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-1.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-13.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-5.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-7.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-18.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-11.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-24.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-3.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-1.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-21.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-20.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-0.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-2.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-19.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-10.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-6.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-2.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-21.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-14.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-6.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-4.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-24.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-18.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-19.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-5.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-7.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-15.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-20.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-3.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-1.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-22.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-17.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-5.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-7.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-6.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-4.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-16.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-23.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-0.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-12.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-9.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-17.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-16.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-8.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-13.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-24.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-18.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-11.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-8.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-14.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-15.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-9.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-19.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-10.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-14.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-21.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-11.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-10.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-20.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-15.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-8.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-17.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-22.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-12.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-13.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-23.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-16.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-5-9.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-8.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-20.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-15.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-19.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-10.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-18.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-11.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-24.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-14.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-21.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-2-9.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-9.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-23.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-16.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-13.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-12.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-17.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-22.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-0-8.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-13.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-16.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-23.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-8.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-9.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-22.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-17.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-12.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-19.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-10.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-9.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-15.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-20.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-3-21.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-4-14.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-8.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-24.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-1-18.png,kenya,sl28,washed,quaker
kenya-sl28-washed-quaker-6-11.png,kenya,sl28,washed,quaker
brazil-wushwush-nat-frag-1-15.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-1-14.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-1-16.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-1-17.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-1-13.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-1-12.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-9.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-1-10.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-1-11.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-8.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-22.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-23.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-21.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-20.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-18.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-1-9.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-24.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-1-8.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-19.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-1-6.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-17.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-16.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-1-7.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-1-5.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-14.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-15.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-1-4.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-11.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-1-0.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-1-1.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-10.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-12.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-1-3.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-1-2.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-13.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-5.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-1-20.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-1-21.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-4.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-6.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-1-22.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-7.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-3.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-2.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-0.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-1-19.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-1-18.png,brazil,wushwush,nat,frag
brazil-wushwush-nat-frag-0-1.png,brazil,wushwush,nat,frag
columbia-caturra-washed-quaker-1-0.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-7-14.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-3-2.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-5-4.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-5-11.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-2-18.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-7-6.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-2-24.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-7-7.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-5-10.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-2-19.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-5-5.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-3-3.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-1-1.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-7-15.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-7-17.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-1-3.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-3-1.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-5-7.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-7-5.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-5-12.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-5-13.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-7-4.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-5-6.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-3-0.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-7-16.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-1-2.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-1-6.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-7-12.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-3-4.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-5-2.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-2-22.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-7-0.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-5-17.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-5-16.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-7-1.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-2-23.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-5-3.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-3-5.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-1-7.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-7-13.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-7-11.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-1-5.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-3-7.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-5-1.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-2-21.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-5-14.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-7-3.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-7-2.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-5-15.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-2-20.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-5-0.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-3-6.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-7-10.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-1-4.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-6-5.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-4-7.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-3-13.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-1-16.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-2-1.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-6-23.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-0-3.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-0-2.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-6-22.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-2-0.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-1-17.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-3-12.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-4-6.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-6-4.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-8-9.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-6-6.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-3-10.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-4-4.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-4-19.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-2-2.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-1-15.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-8-19.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-6-20.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-0-0.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-0-1.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-6-21.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-8-18.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-1-14.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-2-3.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-8-24.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-4-24.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-4-5.png,columbia,caturra,washed,quaker
columbia-caturra-washed-quaker-3-11.png,columbia,caturra,washed,quaker
